text,label
"Zdaj uzivaj te dni se v tisini in relaxiraj se..",1
"Ja s takimi merami bo 50ka ok..",1
"i zdi, da tej dojencki kar plavajo v oblacilcih.",1
"Ima otrocek od kolegice 3800gr in 54cm in ko ima st 56 obleceno kar plava v njej 😂 ampak dobro..",1
"Joj pri nas je ze pasje vroce ej..",1
"li na sladoled pa igrala..",1
"Sem ga vprasala in je rekel da max do polnega 38. tedna cakajo v Lj, pa se to ce je res vse bp.",1
"No saj pri meni zaenkrat je, ampak sem kar vesela da ne rabim cisto do zadnjega cakat.",1
"Itak morda ne bo takoj tabletka prijela in lahko traja tudi 2, 3 dni...",1
"la, ker sem bla tako vzhicena 😄 No saj mogoce bolje da ne vem prevec, hehe.",1
"Glede epiduralne ga nisem nic sprasevala, ker tako kot je tisti zadnjic rekel je odvisno od porodnicarja in poteka poroda.",1
"Jaz puscam odprte vse moznosti. Pac ce bo hudo bom vzela karkoli bodo dovolili oz.",1
"priporocili glede na situacijo.",1
"Itak vnaprej verjetno tezko predvidis, sploh ce ne ves kako odprt bos, kako bodo prozili, ali bo treba ponovit ali ne itd.",1
"ker prvi naredi prostor in ni to enako kot pri enojckih.",1
"Stripping je pa kot neko luscenje ovojev, pac ena izmed ```naravnih``` metod za prozenje poroda, ce bi kaj spodbudilo.",1
"malo prepiha naredim in je prav super.",1
"Ni se potrebe za klimo.",1
"No super, da ne cakajo prevec.",1
"Upam, da se naslednjic tudi jaz kaj vec dogovorim glede poroda in vsega.",1
"Sem tudi jaz ze navdusena, ceprav imam se kar eno pot za prehodit 🤦‍♀️ampak ja..",1
"V moji glavi je itak zacetek avgusta kot rok, sploh ne konec kakor naj bi bilo normalno😂se mi je kar prestavlo vse v glavi in cakam zacetek avgusta 😊😊Joj vidis kako so lepo tebi prikazali ta porod drugega dvojcka..",1
"Tako, da sploh ne rabis skrbet res.",1
"Mene je moja kar malo prestrasla..",1
"rugi manjsi gre ze samo zato lazje ven :) drugace imata pa tvoja dva res lepo tezko.",1
"Kako pa to izgleda..",1
"Vem kako je ko predrejo ovoje pa kaj to pomeni..",1
"Nism pa vedla da se da tudi kaj luscit 😂 izgleda bos mogla nazorno opisat s cim so ti to naredili, da bom jaz postekala kaj to mislis 🤦‍♀️😂😂 Ja mi imamo ze klimo..",1
"pa sigurno, ker je ze kar hudo.",1
"Tudi poletje ko se je rodila moja prva je blo grozno..",1
"Smo laufali cel cas klimo..",1
"Pri vas pa verjamem, da je milina..",1
"Jaaaa saj bos zdrzala.",1
"Saj gre kar hitro.",1
"Se malooo.",1
"In itak da te ne bodo do roka pustili. 😉 Hm dejansko ne vem kaj tocno je delal, povedal mi je glih samo to, da je se malo odluscil ovoje, ce bo kaj spodbudilo.",1
"Delal je z rokami, ni nic bolelo.",1
"Zdaj res vidim da je veliko na tem kako si sproscen in da imas v glavi razdelano in si psihicno nekako pripravljen.",1
"zko meritve niso ravno tocne.",1
"Ampak racunam da nad 2.5 kg bosta no.",1
"Sicer je bil fantek vedno par dni pred njo in rokom, ona pa kaksen dan za rokom bila.",1
"Bomo videli 😃 Si kar ne predstavljam da bo slo po porodu ene 8 kg ali pa 10 iz trebuha z otrokoma, plodovnicama, posteljicama itd vred ven 🙈 Ja jaz sem tudi ze rekla nasim da prvi nakup bodo se kratki bodiji ko vidim kako velika bosta - ali 50 ali 56 😃 Ceprav res upam da preko 30 ne bo slo predolgo.",1
"Hehe ja verjetno gre res hitro, samo bi itak vedno zeleli, da gre se hitreje.",1
"Itak smo ljudje cudni pa nikoli ni OK tako kakor je 🤦‍♀️😫Bo res hitro.",1
"Ce razmislim je zdaj ze konec junija.",1
"Moznost je, da ju spoznam ze julija, ce ne pa avgusta sigurno..",1
"Se mesec pa malo pa bo..",1
"Ker moja vedno govori da mora bit tezji dvojcek vodilni..",1
"zdaj pa ne vem.",1
"je so tako in tako vecji kakor puncke.",1
"Meni je pa prav vsec ko je toploooooo.",1
"Sicer nisem pol zunaj ampak pod klimo, ampak imam rada toploto.",1
"Ce ne bi bila noseca bi sigurno ze bli veckrat na plazi. Zdaj pa me nekako ne vlece.",1
"S trebuhom mi je vse tezje, dopoldneve ponavadi delamo kaj na hisi, popoldneve pa pocivamo.",1
"Hvala bogu, da imamo nono blizu, da pelje tamalo na plazo, da vsaj ona uziva, ce mi ne moremo.",1
"r.i.p.",1
"Še malo pa se bomo spet spomnili nanj...",1
"Jaz se danes ponovno, čeprav po tolikem času, vtapljam v solzah.",1
"Poslušam njegove pesmi in ob milini njegovega glasu mi po obrazu tečejo potoki solz.",1
"Še vedno ne dojamem, da se mu je to zgodilo.",1
"Njegova smrt me je prizadela, kot da mi je bil čisto blizu.",1
"S težavo poslušam njegove pesmi, ker vem, da bom ob njih ponovno jokala.",1
"Ne vem zakaj, ampak njegova smrt me boli...",1
"Tako, kot da sem ga več kot samo poznala.",1
"Se opravičujem za moje ```buče``` ampak moram dat to iz sebe..",1
"Sem mislila, da bo minilo...",1
"Pa je spet obletnica mimo...",1
"prijateljem mi je težko povedati, kaj me muči, zato sem se obrnila na vas, ker imam občutek, da se bo našel nekdo, ki mi bo pomagal oz.",1
"bom jaz pomagala njemu.",1
"sem 20letna punca.",1
"pred kratkim so mi odkrili zelo redko bolezen ali bolje rečeno sindrom.",1
"nimam razvite maternice, torej ne bom NIKOLI (to je potrjeno) imela svojih otrok , ko bom imela partnerja bom morala iti na operacijo, ker brez operacije ne morem imeti normalnih spolnih odnosou (partnerja moram imeti zato, ker bom morala imeti zelo pogoste spolne odnose- saj tako mi je razložila ginekologinja)...",1
"nerja, kako naj mu povem...",1
"po moje je tudi boljše, da veš že sedaj kakšna je situacija.",1
"Verjamem, da si fajn dekle in da boš našla ravno tako fajn fanta, ki te bo razumel ter imel rad.",1
"Hej te popolnoma razumem in verjamem, da ti je hudo...",1
"Razumem, da ti je težko, a otrok ni pogoj, da človek živi polno življenje.",1
"Drugače je v tvojem primeru, a tudi zate je mnogo možnosti, če boš želela imeti otroka.",1
"Si pa še zelo mlada, zato ne dovoli, da bi te to zdaj potrlo. Midva s partnerjem šele načrtujeva prvega otroka, ves čas pa se ukvarjam z mislijo, da bi posvojila ali pa imela otroka v reji. Nezmožnost imeti otroka je vsekakor travma, ki jo moraš preboleti, a še vedno lahko imaš čudovito, morda še lepše življenje.",1
"Lahko tudi na ZS.",1
"ob prebranem sem se zelo zamislila.",1
"Rada bi ti povedala, da ima tvoja ginekologinja prav, da ves kako je s tabo saj si bos tako lazje uredila zivljenje.",1
"fantu tega ne govori na začetku, pusti da se dodobra spooznata in predvsem da se resno zaljubi vate.",1
"Kar se tiče otrok, enostavno ne vem, kaj bi ti tu rekla.",1
"Moje načelo je ''upanje umira zadnje''.",1
"Povzemam po dr.",1
"pri sindromu Rokitansky gre za odsotnost zgornjih 2/3 nožnice in maternice, ali pa je maternica povsem atrofična oziroma namesto nje le vezivni traček, ki nima funkcije, lahko pa sta prisotna jajčnika.",1
"Tudi sama imam ta sindrom in vem kako je živeti s tem.",1
"Je težko, ker ne veš kdaj nekomu zaupati svoj problem ter kako bo to sprejel.",1
"Tudi sama sem se nekako sprijaznila s tem, da ne morem imeti otrok, ampak še zmeraj si jih včasih želim,...",1
"Ko sem brala tvoje sporočilo me je začelo tiščati v trebuhu,saj me je spomin odnesel tja kjer sem bila tudi jaz na tvojem mestu.",1
"Naj ti povem, da je bilo to zame velik šok,saj sploh nisem vedela da me bo to doletelo,začelo pa se je ko ni in ni bilo menstruacije pa daš vse preglede čes od a do ž ješ tablete za sprožitev pa nič tu moja prejšnja g je kar neki cincala no in k sreči me je poslala naprej in tako ko sem prišla v LJ k ginekologinji mi je takoj povedala za kaj gre hitro sem se morala odločiti za operacijo in tako je šlo.",1
"vojih otrok,kaj hujšega,pomislila sem na vse mogoče zakaj ravno jaz itd..",1
"Presenetila sem samo sebe in življenje vzela v svoje roke,po pravici povedano sem  se na vzven sprijaznila s tem sindromom,samo pri srcu me vedno špikne ko vidim otroke ki jih mam zelo rada.",1
"Tako sem si zadala cilj da si ne bom iskala fanta in mu prikrajšala tega za kar sem prikrajšana jaz.",1
"Tako sem živela svoje življenje.",1
"Prijatelji so me tolažili ,bilo je veliko solz a nekako gre.",1
"Glede fantov pa tole,tudi ja sem rekla da le kje je tak junak ki bi bil z menoj itd..",1
"In glej ga zlomka prišej je čisto po naključju,sprva sem bila kar tako nezaupljiva nisem rinila v resno zvezo a on je vedno hotel več tako je minilo pol leta spoznavanja itd..",1
"ko in kaj in to je blo tisto kar je najbolj pomembno,ni pobegnil,ostal je ob meni,in tako sva par že 10 let.",1
"Tako punca glavo gor in zajemaj življenje s polno žlico in delaj stvari ki te veselijo.",1
"Glede operacije pa ti svetujem da pojdi čom prej,no če že nisi šla.",1
"tudi jaz imam ta sindrom, za katerega vem že dobrih 11 let, da ga imam.",1
"Zanj sem zvedela že pri 16.letu.",1
"Z operacijo sem počakala, da sem našla resnega fanta, s katerim sem še danes.",1
"To mi je predlagala moja ginekologinja.",1
"Moja situacija, kdaj mu povedati in kdaj ne je čisto drugačna, kot ste ve omenjale.",1
"Fantu sem povedala že še predno sva postala resen par - to je bilo nekje v 14 dneh, ko sva začela z vsakdanjim druženjem.",1
"Prej sva se poznala samo vizuelno iz diskotek in podobno.",1
"okaj hitro na nekoga navežem in sem raje povedala hitro, preden bom že tako navezana nan.",1
"Bila sem bila pripravljena raje prej nehat z njim, če bi se odločil za drugačno pot, kot pa potem, ko bi bila že tako zelo navezana nanj.",1
"Vendar je vseeno ostal z menoj in sva skupaj še danes.",1
"Je pa res, da takih problemov ne moreš vsakomur zaupati. Najtežje mi je bilo oz.",1
"nama je bilo in je še, ko začnejo ljudje spraševati (glede na to, da vedo kako dolgo sva že skupaj) kdaj bova imela otroke.",1
"Stanovanje imava uštimano, redno službe imava oba, okoli naju je vse več novorojenčkov in seveda je razumljivo, da se ljudem poraja to vprašanje.",1
"Medve sve pa bile približno istočasno operirane.",1
"Kdo te je pa operiral,mene je dr.",1
"Mi je pa ravno dr.",1
"Fetihova omenila da je še ena punca s tem sindromom in je rekla če sem ji pripravljena mal razložit,pa punca ni bla za to,mogoče si bla pa ravno ti,al se pa motim.",1
"Mene je operirala dr.",1
"Štolfa - mislim, da nisi bila ti - operirana sem bila januarja 2005 - takrat sem prišla v kc na operacijo ko je bila ena punca tudi tam iz beograda z istim sindromom, tako da sva si malo izmenjale občutke, pripetljaje itd.",1
", vendar je ona ravčno odhajala, ko sem jaz prišla - sva se ravno zamenjale - dobila sem pa kontakt neko punco s katero sva bile tudi že na pijači itd.",1
"tudi pisale sva si že večkrat.",1
"pol se pa opravičujem,sem mislila da si bla ti ,ker veš za ta sindrom dobrih 11 let.",1
"To dohtarco pa tut poznam,se je ravno takrat učila,ker je šla dr.",1
"Dobrih 11 let nazaj sem zvedela, da imam ta sindrom, z operacijo sem pa čakala, ker mi je bilo rečeno, da je priporočljivo imeti resnega fanta zaradi rednih spolnih odnosov.",1
"bravo vsem puncam, ki ste se do sedaj javile na tem forumu in vsem povedale, da ne morete imeti otrok...",1
"to je namreč prvi korak do sprejetja tega dejstva ...",1
"pa sem imela na srečo dovolj vzpodbude od takratnega fanta in od staršev.",1
"Drugim pa skoraj 10 let nisem upala povedat, niti najboljši prijateljici...",1
"Kako sem bila neumna.",1
"Poleg posvojitve je ena možnost tudi nadomestno materinstvo - poznam dve Slovenki , ki sta na tak način prišli do svojega otroka.",1
"LEADENT, MI IMAMO TUDI 4 AVGUSTA OBLETNICO ODKAR SMO PRIŠLI IZ MOCKBE.",1
"nekaj malega napisanega...",1
"sicer pa da si urediš življenje...",1
"Vidim da nas je že veliko v Sloveniji, ki imamo ta sindrom.",1
"Sedaj je že za mano operacija, počutim se dosti bolje :) čeprav bi včasih kar obupala nad vsem.",1
"Punce, a tudi vas tako boli križ...",1
"mene namreč boli, da mi gre na bruhanje tako močna je bolečina.",1
"Mažen se z enimi kremami, pazim na držo...",1
"ampak vseeno.",1
"Da se vam še jaz pridružim.",1
"Moje počutje je načeloma dobro, brez slabosti, z izjemo zadnjih 14 dni, ko me je za nekaj dni dobesedno popolnoma nemočno položilo v posteljo.",1
"Začelo se je z malo močnejšim prehladom, ki pa je očitno napredoval v hud sinuitis in bronhitis.",1
"No po 10 dnevni terapiji z antibiotiki lahko spet normalno živim, čeprav še vedno posmrkujem in kašljam.",1
"Od vsega kašljanja me pa že pošteno boli trebuh, pa občutek imam da mi vse skupaj pritiska na sramno kost...",1
"Zadnje čase se malo vrtim okoli logističnih vprašanj, ki jih bo potrebno reševati ob prihodu naših malčkov.",1
"Od tega, da imamo karavana pa vseeno na zadnje sedeže ne spravimo 3 avtosedežov, do tega kašen voziček kupiti, da bom z nim mobilna (da bom šla lahko skozi vrata bloka, trgovine,...), pa kako 2 dojenčka in enega takrat ravno dvoletnika spravit po stopnicah v 4. nadstropje.",1
"Kako ve rešujete oz.",1
", po možnosti v 4. nad.",1
"naš fantek je trenutno star 1,5 let in še spi v otroški posteljici z ograjo saj se ponoči zelo premetava. Počasi premišljujeva, da bi njegovo posteljico razstavila (140x70) in odstranila ograjico.",1
"Ali naj ob prihodu dvojčkov takrat dveletnika pustim spati v razstavljeni postelji in dam dojenčke v otroške posteljice (120x60) ali naj raje za večjega kupiva veliko posteljo in dojenčkom samo dokupiva eno otroško posteljico.",1
"Joj, kolk sem vas napadla.",1
"Naša mala je spala takole: do 6 meseca se je ponoči še dojila, zato sem jo imela v spalnici, potem v sobici povezani v spalnico, o drugega leta pa ima urejeno svojo lastno sobo in velikoposteljo.",1
"Za dvojčke bom verjetno najprej uporabila en sam kinderbet, ker imam malo večjega, potem pa seveda dva.",1
"Glede vozička pa še ne vem, ker še nisem šla v šoping.",1
"Mi imamo škodo oktavio karavan in se mi zdi, da bi morali it vsi trije sedeži notri. Namen imam dat Tobija na sredino, pa na vsako stran eno lupinico.",1
"Seveda vse brez isofix.",1
"Midva sva si želela vzporednega in sva našla implast spider v rdeči barvi. Ga imam že doma in moram reči, da mi je dosti boljši kot quinny speedi, ki sem ga imela pri taprvi. Seveda bo pa treba počakat na uporabnika, da zadevo preverim v dvojini. Našo deklico sem dala v športni del, pa je videti v redu, sedela je brez problema, pa čeprav se mi je zdel vozek malo ozek.",1
"Hmmm.",1
"Naša punca je sedaj stara dve leti in pol.",1
"Šla bi tudi v 4. nadstropje, ampak pri njej je bolj težava da bi šla raje po svoje in jo je treba precej prepričevat da gre tja kamor želim.",1
"Samo to je verjetno odvisno tudi od otroka.",1
"Pri nas je šla nekje tak čas v veliko posteljo (200x90) na katero smo dali ograjico, saj mi je zgrmela čez ograjo, pa čeprav v žaklju.",1
"Na začetku smo imeli malo lovljenja večernega rituala, ampak nam je uspelo da je zaspala tako kot je treba.",1
"Imeli pa smo tudi blazino pred posteljo, saj je kakšna dva ali tri tedne rabila da je ostala celo noč na postelji. V svoji sobi je pa že od 6 m, odkar ponoči več ni jedla.",1
"Na tvojem mestu bi starejšega preselila v večjo posteljo glede na njegove potrebe.",1
"Ja res je treba marsikaj pretuhtat.",1
"Tudi sama sem bila ob dveh črticah vesela da imam že vse pripravljeno, pa se je izkazalo da ni tako in sedaj imava v stanovanju take preureditvene postopke kot da še sploh ne bi imela nobenega otroka.",1
"Upam, da sem ti kaj pomagala.",1
"Punce, zlate ste.",1
"Hvala vsem za izčrpne odgovore.",1
"bomo morali verjetno res menjati, ker tudi če stlačimo zadaj avtosedež + 2 lupinici, bo kar naenkrat premajhen prtljažnik.",1
", bova poskusila v kratkem našega malčka preseliti v odprto posteljo brez ograjce, pa bomo videli kako se bo obneslo.",1
"Upam, da se vse dvojne nosečke dobro počutite. Jaz sem ena od srečnic brez slabosti, brez špikanja oz.",1
"drugih bolečin, brez izcedkov,… samo utrujenost me daje.",1
"Sem pa že pravi buhtelček, saj se mi trebušček kar konkretno pozna.",1
"Vsekakor ga ne morem več skriti. Pa apetit imam ogromen, stalno bi nekaj papcala, še najraje sladko.",1
"Drugače pa že komaj čakam na prve brcike, pa na naslednji pregled (šele 25.2. ), da vidim naše bebice.",1
"Mogoče se bo že tudi spol kaj nakazal.",1
"No pa se bi še jaz priključila temi. Sem v 11 tednu nosečnosti in sem noseča z dvojajčnimi dvojčki, NS imam 22.2.pri dr.",1
"Strah v Domžalah in PDP 5.9.2010. Bi prosila če me dodate na seznam.",1
"Da se še jaz oglasim tule gor po daljšem premoru.",1
"Ta teden smo imeli kontrolo pri G, vse OK, samo urin moram izboljšat tako, da popijem 3 litre tekočine v dnevu.",1
"Vidim, da ste imele debato o vozičkih in avtomobilih.",1
"Mi smo se odločili za mothercare voziček twin vesta, ki je cenovno tudi zelo ugoden.",1
"Pri avtomobilih se pa stvar zakomplicira, ker nam glede na to, da nas bo od poletja naprej 6, enoprostorec ne bo dovolj velik, ker ima premajhen prtljažni prostor, pa še v zadnji tretji sedalni vrsti imajo sedeži pri nogah zelo malo prostora in smo gledali Citroen Jumpy, Opel Vivaro in podobne.",1
"mrina2 dobrodošla med nami. Na seznamček te bom pa uvrstila, ko ga bom rihtala ali pa če ga bo katera prej, te bo pa tista dodala gor.",1
"Meni je bilo na začetku fejst slabo, ampak zdaj pa že 3 tedne prav uživam, ker so slabosti minile.",1
"Pri enojajčnih dvojčkih te spremljajo v P zaradi velike verjetnosti razvoja TTTS sindroma.",1
"Hvala, mi imamo dvojajčna, tako da s tem verjetno ne bo problemov.",1
"Sedaj smo imeli morfologijo, pa je med njima majcena razlika, ampak vse ok.",1
"hej dvojne.",1
"me dolgo ni bilo ker sem v bolnici. na UZ je G ugotovila da ima eden malo majnšo glavico in zaostaja v rasti in me je poslala na nadaljne preiskave.",1
"v B so mi naredili UZ in vsake tolko delajo CTG.",1
"za sedaj je vse v mejah normale še in upam da bomo lahko kmalu doma.",1
"dobila sem še injekcijo za razvoj pljučk , ki mi je drastično zvišala cuker.",1
"vidim da je kr nekaj novih.",1
"pozdravljene.",1
"ljupka, kak je tvojo stanje.",1
"barbiG super za spremljanje z UZ.",1
"tako boš vsaj s tem pomirjena.",1
"mene je bilo tega najbolj strah že zaradi sladkorne.",1
"UZ nisem imela od morfologije.",1
"voziček: smo imeli srečo da so nam voziček posodili. imamo dva.",1
"eden je zaporeden in je bol športen za pozneje.",1
"nekako mi ni všeč, ker bo eden  moral sdeti za prvim.",1
"drugi pa je vzporeden ki mi je super všeč.",1
"le obračati ne morem držala.",1
"moja porodna zgodba, če vas zanima je na nosečke po IVF...",1
"Atina, če jaz razumem prav, imata tvoja dvojčka vsak svojo posteljico.",1
"Če je tako, je pregled na 4 tedne zaenkrat dovolj, ker ti ne grozi razvoj TTTS sindroma.",1
"Moja imata eno posteljico samo se je čist malo delila, je pa še vedno ena, tako mi je rekla G na nuhalni, moja mi tak nič ne pove.",1
"Imata pa vmes pregrado ker sta vsak v svoji vrečki, kej zdaj to pomeni ne vem, ker mi moja nič ne pove.",1
"gapii, fejn da si se oglasila.",1
"sem brala tvojo zgodbo.",1
"atina1 sem mela podobne probleme in enake dvojčke ko ti imam.",1
"nisem mela posebne spremljave.",1
"vsake 4 tedne pregled in normalno UZ.",1
"sem si en UZ plačala pri deugem G za dodatno mnenje.",1
"kje ste kaj stare čveke.",1
"Atina, potem pa bi ti morala tvoja G dat napotnico za ultrazvoke v porodnišnici, ponavadi to opravljajo v LJ ali MB, saj če je ena posteljica, potem je nevarnost za razvoj TTTS sindroma in je nosečnico potrebno skrbno spremljat na 14 dni. Tudi mojadva čmrlja imata pregrado, kar pomeni, da sta po 28-tem tednu varna kar se popkovine tiče, ker če pregrade ne bi bilo, bi lahko en drugemu prekinila dovod vseh potrebnih snovi skozi popkovino.",1
"Tko da, če ne drugače pa zateži svoji G za napotnico.",1
"uhalni rekel, da naslednjič dobim napotnico za UZ-je v P. Postavi se zase in bodi tečna, če bo treba, saj gre za tvoja otročka.",1
"meta srečno ti želim, pa tudi mene zanima kako si in kako sta tvoja dva.",1
"Če se ne motim si zdaj v 34. tednu.",1
"ljupka te razumem, ko praviš da te je strah glede poroda.",1
"Mene tudi kar naprej preganja.",1
"Saj poskušam potem misli malo v pozitivo obrnit, ampak vedno vseenone gre.",1
"Držim pesti za obe.",1
"Gapii luštna zgodbica.",1
"Prva, ki sem jo prebrala od dvojčkov in se me je res dotaknila.",1
"Jaz pa sem ugotovila, da bo treba na bolniško.",1
"Kot tipični glasbenici mi to sploh ne diši, samo zdaj pač res moram, ker mi ne znese več.",1
"Komaj se pripeljem domov.",1
"Ta teden še delam, v pon na pregledu pa bom rekla, naj me da na bolniško.",1
"Tamaladva mi namreč sploh ne pustita več sedet dalj kot 15, 20 min in tako prestojim večino pouka.",1
"Doma se vsaj lahko zleknem.",1
"Toliko za tokrat, pa se še kaj oglasim.",1
"Verjetno več kasneje, ko bom doma.",1
"Sedaj mi pa časovno ne znese.",1
"jaz sem ok.",1
"v B me strežejo od nog do glave.",1
"le to je da zeloooooo pogrešam moja moška doma, pa ko se spomnim nanju me kar oblije.",1
"ljupka, vse se bo uredilo kot bo treba, boš videla.",1
"ne sekiraj se, misli na.",1
"se mi zdi da se mame preveč sekiramo kako bo brez nas doma.",1
"jaz sem mislila da bo pravi kaos.",1
"pa jima ful funkcionira.",1
"country, ti se pa res spravi na bolniško.",1
"si dobra da vstrajaš ampak boš videla da bo čist drugače ko boš doma.",1
"dušica, to kar si napisala je le tvoje ogledalo...",1
"in pomanjkanje smisla za humor...",1
"Seveda...",1
"Ja kot dodatek k prehrani ga lahko zmesas v jedi, ga vzames samega eno zlicko na dan ali pa si ga vtiras v lasisce,nohte ali na kozo..",1
"Seveda sem brez skrbi,je slovenski proizvod in nima thcja,saj ta olja ki so na trziscu pri nas nimajo thcja...",1
"Misli si kar si ces..",1
"Očitno bi kiki prav prišla kaka merica thc...",1
"Bi se kar pridružila mnenju, da da je skoraj kdaj koristno poseči po čemu.",1
"Sama sem v nosečnosti jemala optivit in omega 3, in se je izkazal za vrhunskega, sedaj pa moram pohvaliti immun power, sem že kar dolgo zdrava kot riba...",1
"kakšna se vam zdi zdrava prehrana Malinca (https://www.",1
"malinca.",1
"Tjaska saj veš kaj pravijo- če verjameš, potem pomaga vse.",1
"Glava včasih naredi več kakor same učinkovine drugače pa je veliko odvisno od tega kje jemlješ, ker niso vse stvari preverjene in ne jamčijo vsi proizvajalci s testi za svoje izdelke- žal.",1
"Lelly28 RR jaa to pa tudi res 🙈 psiha naredi res ogromno 👍 uu jaa res je odvisno 😔 v slo...",1
"je tole res slabo preverjeno 😔 ravno vidim pri taščici 🙈 nek vitamin d3 je kupovala pa preverjen oz..",1
"Zdrava prehrana v osnovi deluje, če pa nekaj ni ok je fino najti vzrok, ne le dodajati vitaminov da se stanje izboljša.",1
"Sicer pa je isto pri tabletih - lažje vzeti nekaj za npr.",1
"Osebno se izogibam specializiranim trgovinam in vecino zadev kupim v lekarni, kjer so v ozadju podjetja, ki odgovarjajo.",1
"Nedavno je bila opravljena analiza razlicnih izdelkov s strani varstva potrošnikov...",1
"Ljudje mislijo, da so vitamini vedno koristni.. Ampak v prehranakih dodatkih so redko v obliki, ki jo telo pravočasno izloci v prekomernih kolicinah...",1
"In vedno velja...",1
"Pomemben je le odmerek..",1
"Se strinjam, da lekarna ima najbolj preverjene izdelke.",1
"Odmerek pa vedno jemat po predpisu farmacevta ali zdravnika oz.",1
"V nesreči z balonom je umrla 3 članska družina z otrokom.",1
"Hudo.",1
"Some people love to wear Birkenstocks with socks.",1
"Some people love to wear Birkenstocks without socks.",1
"Other people love them both ways: with and without socks.",1
"Ze sedaj imam tako lepo, da jo bo treba vecji del pod nujno pobrat in toliko jo je.",1
"zatep narediš tako, da v pribl.",1
":) Repo se ponuca tako, da naredis laterne.",1
"Laterno pa dobis tako, da das otroka v vrtec in jo tam naredijo..",1
"dej no, repa je ja tako fina.",1
"Ne, ne me narobe razumet.",1
"Repa je cisto fajn.",1
"Sem celo gruntala, da jo posejem na en koscek vrta, ker bi se sicer samo zarastla trava.",1
"No, plan letos ni uspel.",1
"Ti kar fajn naredi. Bom mogoce drugo leto kopirala.",1
"Naribana je super.",1
"Prodam večje število oblačil za dvojčka št.",1
"50 in 56 (bodiji, majčke, hlačke, žabice,....). Pošljem slikice oblačil na mail.",1
"še sem tuuu...",1
"ja meni je tud skoz trebuh otrdeval.... še zdaj...",1
"drugače se še vedno počutimo vredu...",1
"sem mojga že prpravla da bo v petek ponoči ali v soboto dopoldne veliko ...",1
"tudi jaz moram popoldne obvezno eno uro zaspati drugače je štala. hvalabogu ponoči kolkotolko spim.",1
"super da imaš v pon pregled.",1
"Hm...",1
"dol me ne tišči v nožnici, če to misliš, imam pa ogromen trebuh in ta mi dol tišči. Zato sem kmalu utrujena.",1
"Samo jaz še vedno delam (učim v glasbeni šoli) in delam popoldne.",1
"S šeficami sem se zmenla, da sem opravičena od dodatnih obveznosti, pri pouku pa večinoma sedim.",1
"Problem je edino, ko čist noter padem in se ne zavedam, da se preveč premikam, potem sem pa brez sape in s trdim trebuhom.",1
"Sem se pa odločila, da bom delala dokler bo z mano in s pikcema vse v redu, kar pa za zdaj je.",1
"i dr reče naj delam se mi zdi da je to največje zagotovilo, da je res vse v redu.",1
"Sicer pa je tudi pri nas doma živahno, saj naša dve in pol letnica še ni v vrtcu in je zelo živahna.",1
"no se jest sporočam, da sem 12.1.2010 rodila dva fantka Alekseja (3.080 in 50 cm) in Patrika (3310 in 50 cm).",1
"Njačo, čestitam.",1
"ljupka, tudi jaz imam nosečniški diabetes.",1
"sem bila čist na začetku na 2 enotah, pa se mi je izboljšalo, pa sm sedaj samo na dieti. je pa kar šok na začetku, jaz sem mislila da se mi bo svet podrl.",1
"pa sekirala sem se zaradi pikic če bo vse ok.",1
"sedaj pa že nekako gre.",1
"se navadiš.",1
"a si ti kaj shujšala zdej ko si na dieti? jaz na začetku sem 2 kg, tako da sem bila kar konkretno kregana, zdaj pa mi hvalabogu kile stojijo.",1
"Dvakrat sem že rodila v LJ, obakrat bila zelo zadovoljna in tako bom tud v tretje rodila v LJ.",1
"Sploh nikol nisem razmišljala o drugi varianti. Imam skoz v mislih, da če bi bilo kaj narobe, največkrat potem otročka s helikopterjem prepeljejo v LJ, ti pa še neki časa ostaneš tam, kjer si rodila.",1
"ljupka, za sladkor vem točno od božiča dalje.",1
"sem na začetku skoraj doktorirala kaj lahko jem in kaj ne, ker je meni tudi ful skakal gor in dol.",1
"ugotovila sem, da mi ful škodi kruh, pa čeprav je ržen ali polnozrnat ali...",1
"sem ga zmanjšala pa je bolje.",1
"pa dosti pij tekočine.",1
"zdaj točno vem kaj lahko jem in mam skoraj vsak dan enako hrano  zato se bojim da bom po porodu gratala big mama ker bom sigurno vse pojedla kar bom vidla.",1
"rok imam 31.3 pa tudi jaz ne vem če bom zdržala tako dolgo.",1
"jaz sem se odločila tja it.",1
"no, mb mi je  bliže.",1
"barbiG, jaz bi tudi stokrat raje bila med ljudmi. doma se mi že meša od dosade.",1
"mali odide k babici v varstvo jaz pa ležim pa tuhtam in tuhtam in tuhtam kako bo.",1
"včasih me že malo depresija stresa.",1
"Drugač smo še kr ok, zunaj je zima in posledično me boli grlo.",1
"Bunde si nobene ne morem več zapret, tako da sem včeraj pri -10 hodila z odprto bundo.",1
"Zdej sem si jo sposodila od sosede, tko da jutri ko grem k G ne bom rabla z odprto bundo strašit.",1
"Crvicek, čestitam.",1
"sem iskala seznamček, pa je zaden na 112 strani. sem ga hotela prekopirat in popravit pa nikakor ni šlo.",1
"torej meta, greš na zadnji seznam, na zgornji vrstici imaš možnost ```citiraj```, klikneš, in ko se ti odpre seznam v okencu, zbrišeš najprej zgornje oglate oklepaje in quote, pa greš čisto na konec in narediš isto.",1
"dobiš ven en lep seznamček, brez okvirja.",1
