text,label
"Če želimo, pa je na voljo tudi registracija, ki nam omogoča personaliziran pregled nad podatki, vmesnikom ter ostalimi funkcijami, ki se prilagodijo našim potrebam.",1
"barve), ponuja tudi povezave do zunanjih strani, povezave do slik, možnost pisanja matematičnih funkcij, dodajanje skritih komentarjev, galerije slik, razpredelnic ter sklicev.",1
"Če želimo dodati novo temo, gremo najprej na prvi strani na določeno kategorijo in se pomikamo po kategorijah, dokler ne najdemo želene in dodamo novo.",1
"Napišemo ime teme in potrdimo.",1
"eme.",1
"Tako lahko na hitro dodamo nove teme v le nekaj hitrih korakih.",1
"Pri dodajanju vsebine pa je postopek prav tako enostaven.",1
"Poleg želene vsebine kliknemo povezavo uredi in tako želeno vsebino spremenimo oz.",1
"dopolnimo.",1
"Lahko dodamo tudi nove povezave.",1
"Obstoječe ključne besede pa se same povežejo z njeno vsebino.",1
"Pri urejanju imamo možnost predogleda vsebine ter tudi prikaza sprememb.",1
"cip tudi problematičen, saj lahko privede do raznih nepravilnih vpisov, ki so politično, rasno, reklamno ter kako drugače usmerjeni. Veliko ljudi zna to uporabiti kot orožje v svoj prid.",1
"Na primer politična stranka neke države bi lahko za drugo stranko vpisala ogromno nekih neresnic o rivalski stranki, in tako uporabnike, ki ne poznajo resničnega položaja prepričala, da naj ne volijo za njih.",1
"ki pišejo proti državi in sistemu, ostro kaznujejo- ponavadi z zaporom.",1
"Menim pa da je takšen način nadzora omejevanje pravice do izražanja.",1
"jih tudi urejajo.",1
"Največja prednost Wikipedie je v tem, da je zastonj in tako jo lahko dnevno obišče na milijone obiskovalcev.",1
"Enciklopedije v papirni obliki pa izgubljajo na popularnosti, saj je iskanje podatkov po njih počasnejše in seveda dražje.",1
"Kajti ena dobra enciklopedija lahko stane okoli 80-100EUR ali tudi več.",1
"Tako se seveda večina odloči za cenejšo spletno različico, ki pa jo lahko tudi sami urejajo in dopolnjujejo.",1
"v nasprotnem primeru pride do prebiranja napačnih informacij, kar lahko privede do raznoraznih problemov uporabnikov.",1
"To pa vsekakor ni sprejemljivo.",1
"Seveda se moramo zavedati, da je vpisana vsebina morda napačna.",1
"To je tveganje, ki naj bi ga sprejel vsak uporabnik.",1
"a znanja kmalu izgubili boj proti internetu in spletnim enciklopedijam, predvsem zaradi hitrega dostopa želenih informacij, ter cene, ki se ne more primerjati s cenami knjig, seminarjev, ter predvsem strokovne literature, katere cene so proti internetu kar visoke.",1
"Omenil bi predvsem računalniško literaturo, kjer neka knjiga o programiranju stane krepko čez 25 €. Kar ni sprejemljivo za študente, ki smo tako ali tako vedno brez denarja.",1
"ostopoma opuščam.",1
"Tako prihaja v ospredje elektronsko učenje, kar pomeni neomejen dostop do informacij na enem mestu.",1
"Seveda pa se s tem izgublja stik z zunanjim svetu ter družbo – to pomeni, da se čedalje manj družimo, manj hodimo v šolo, knjižnice.",1
"ne moremo mimo nekaj resnih težav predvsem vandaliziranja, ter splošne zanesljivosti informacij, zato je dobro, da se ob uporabljanju člankov z Wikipedije zavedamo, da navsezadnje gre za popolnoma odprt koncept ter jih tako vzamemo z vsaj malce rezerve.",1
"mi, kadarkoli ureja katerikoli članek.",1
"Wikipedij a postaja z vsakim dnem bolj uporabno ter uporabljeno orodje, tako pri strokovni kot pri domači uporabi. Sam sistem, ki je povsem odprt in dovzeten za spremembe kateregakoli uporabnika namreč zagotavlja predvsem neverjetno ažurnost, ki ji ni para napram tiskanim oblikam enciklopedij, enormna baza uporabnikov pa poskrbi, da so pokrite tudi teme, ki bi drugače bile spregledane oz.",1
"a Wikipedija s trenutno 193.085 članki deluje od 26. februarja 2002.Wikipedia je večjezična internetno zasnovana splošna enciklopedija, s prosto vsebino.",1
"Članke lahko piše in spreminja kdorkoli, ki ima dostop do te spletne strani. Ime izhaja iz zloženke dveh besed: wiki in enciklopedija.",1
"lahko najdejo s sledenjem povezavam iz enega članka do drugega.",1
"Wikipedio so prvič zagnali v angleški različici 15. januarja 2001, kot dopolnilo Nupedie, pokojne internetne enciklopedije, kjer so članke pisali strokovnjaki. Projekt Wikipedia zdaj nadzoruje neprofitna organizacija Wikimedia Foundation, ki jo je ustvaril Jimmy Wales soustanovitelj Wikipedie.",1
"ih.",1
"Kritiki so v začetku dvomili v Wikipediino zanesljivost in natančnost.",1
"da je Wikipedia približno tako natančna kot vse ostale enciklopedije.",1
"Leta 2004 je Wikipedia osvojila dve pomembni nagradi. Prva je Golden Nica for Digital Communities. Del nagrade je bilo 10.000 € in povabilo za predstavitev na PAE Cyberarts Festivalu v Avstriji kasneje tega leta.",1
"ruženja.",1
"ZgodovinaWikipedia se je začela razvijati kot komplementarni projekt Nupedie, brezplačne spletne enciklopedije, katere članke so pisali strokovnjaki in so jih kasneje pregledali po uradnem postopku.",1
"edia predlagal, da se ustvari wiki kot stranski projekt Nupedie.",1
"Nevtralno stališče kot politika strani je bila predpisana v njenih začetnih mesecih.",1
"e je razvila v 26 jezikov, 2003 v 46 in do konca leta 2004 v 161 jezikov.",1
"Wales in Sanger pripisujeta koncept uporabe wiki-ja Ward Cunninghamovemu WikiWikiWeb ali Portland Pattern Repository-u.",1
"lja.",1
"Kasneje tega leta je Wales objavil, da Wikipedia ne bo objavljala oglasov.",1
"in Nupedie 20. junija 2003. 17. septembra 2004 je Wikimedia fundacija podala vlogo na United States Patent and Trademark Office za zaščitno znamko.",1
"10. januarja 2006 so le-to odobrili. Danes ima angleška Wikipedia več kot 1.6 milijona člankov, kar jo postavlja na prvo mesto enciklopedij.",1
"a pristopa se neposredno odražajo na kvaliteti/relevantnosti člankov objavljenih na wikipediji ter bi jih lahko razdelili na 2 dela: namerne, kot so vandaliziranje vsebine, prikrito oglaševanje...",1
",po drugi strani pa je treba zagotoviti kvalitetno vsebino ter objektivnost člankov.",1
"pedija veliko bolj dovzetna za t.i. prikrito vandaliziranje oziroma podajanje/spreminjanje prispevkov z na prvi pogled verodostojnimi informacijami predvsem člankov, ki pokrivajo tehnične teme oz.",1
"teme, o katerih povprečen posameznik nima toliko znanja.",1
"ama ogromna baza uporabnikov je varnostni mehanizem zase, saj tako obstaja ogromno število »urednikov« z raznolikim osebnim ozadjem.",1
"Le-to omogoča, da so regionalni in kulturni vplivi zmanjšani na minimum, saj onemogoča, da bi določene skupine vsiljevale svojo cenzuro oz.",1
"m lažje zaznali vso to ogromno količino sprememb, do katerih prihaja vsak dan, MediWiki sistem omogoča registriranim uporabnikom, da dodajo članke na t.i. Watchlisto; ta sistem jim nato omogoča neposreden vpogled v vse spremembe, ki so se nedavno zgodile v člankih na njihovi listi. Nadalje- samo brisanje člankov je uporabnikom onemogočeno ter je omejeno le na administrativno osebje, in tudi to briše članke le izjemoma, se pravi v primerih, ko gre za zakonske ali druge nepredvidljive težave.",1
"med drugim, omogoča uporabo označb, »tagov«, s katerimi uporabniki označujejo oziroma opozarjajo na določene zadeve, na primer:Uporabniki lahko tudi »prijavijo«, določeno stran kot primerno za pregled vsebine, oz.",1
"Ob vseh naštetih zadevah se postavlja vprašanje, kako zanesljiv vir informacij je Wikipedija, predvsem zaradi ti. »Self quality controla«.",1
"ml, ter v reviji Nature iz leta 2005, kjer so poročali, da so znanstveni članki povsem primerljivi s članki objavljenimi v Encyclopaedia Britannica.",1
"Še eno izmed resnih vprašanj, ki se zastavlja pri vsem konceptu Wikipedije, so avtorske pravice.",1
"a Wikipediji, lahko to storite, brez da za dovoljenje kontaktirate Wikipedijo.",1
"anka).",1
"Objavljanje tujih zaščitenih člankov je nekako »gray area.",1
"najti virov, oziroma gre za neke zelo specifične zadeve.",1
"sporočiti.Za linkanje/povezovanje do avtorsko zaščitenih člankov ni potrebenega dovoljenja, če pa uporabniki naletijo na kakršne koli težave ter bi radi najprej slišali mnenja ostalih uporabnikov lahko uporabijo Talk page.",1
"velika količina podatkov vedno zbega, če pa ti podatki niso zapisani urejeno oziroma strukturirano, pa to predstavlja še večjo oviro pri samem brskanju, kar nas posledično tudi odvrne od samega iskanja na nekem določenem mestu.",1
"Do strukturiranja pridemo že pri samem urejanju določenega članka, prav tako kot tudi pri ustvarjanju nove teme. Napisana so pravila, na kakšen način, torej v kakšni obliki naj bodo zapisani članki, ki jih bodisi urejamo, ali pa dodajamo čisto nove.",1
"spreminjanju obstoječega lahko uporabimo tudi HTML ukaze, da zagotovimo pravilen prikaz.",1
"Seznam teh ukazov najdemo na strani Wikipedija:Urejanje strani.Pri ustvarjanju novega članka na Wikipediji nimamo posebnih zahtev, kako točno naj izgleda končna podoba, vendar pa kljub vsemu ne moremo reči, da so članki neurejeni. Prav nasprotno.",1
"ja neka urejenost, strukturiranost.",1
"ako na primer ne rabimo pisati pomena določene besede posebej zraven v oklepaju, ampak pri samem kreiranju našega članka pri tej besedi določimo povezavo na nek drugi članek, ki predstavlja opis področja, ki ga zajema ta beseda, ali pa opis pojma in podobno.",1
"jub temu da ni točno določene strukture oblike zapisov, obstajajo »Pravila in smernice«, ki govorijo o tem, kako naj bodo članki oblikovani, ter tudi kako naj bo besedilo podano.",1
"Ta pravila temeljijo predvsem na petih nespremenljivih stebrih:Kljub vsem tem pravilom opažamo, da v njih ni določena oblika člankov.",1
"Prav bi bilo, da bi se po tem priročniku zgledovali vsi, ki bi urejali članke, vendar lahko opazimo, da je slog člankov zelo različen, vendar ne predstavlja velike ovire pri samem brskanju med članki in na zadnje tudi ne pri sami strukturi. V slogovnem priročniku lahko zasledimo pravila, kako:Postopek objave nove teme je preprost in hiter.",1
"cija, ki nam omogoča personaliziran pregled nad podatki, vmesnikom ter ostalimi funkcijami, ki se prilagodijo našim potrebam.",1
"Wikipedia ima bogat urejevalnik besedila, ki poleg osnovnih funkcionalnosti (oblika besedila- razen velikosti, vrste pisave ter barve), ponuja tudi povezave do zunanjih strani, povezave do slik, možnost pisanja matematičnih funkcij, dodajanje skritih komentarjev, galerije slik, razpredelnic ter sklicev.",1
"se pomikamo po kategorijah, dokler ne najdemo želene in dodamo novo.",1
"Povezava se naredi avtomatsko. Če ključna beseda za to temo že obstaja, se bo preusmerila na to temo, drugače pa nam ponudi obrazec za podrobnejši opis teme. Tako lahko na hitro dodamo nove teme v le nekaj hitrih korakih.",1
"ječe ključne besede pa se same povežejo z njeno vsebino.",1
"Menim, da je tak pristop urejanja in dodajanja vsebine ključen za wikipedijino popularnost, vendar se mi zdi, da je tak princip tudi problematičen, saj lahko privede do raznih nepravilnih vpisov, ki so politično, rasno, reklamno ter kako drugače usmerjeni. Veliko ljudi zna to uporabiti kot orožje v svoj prid.",1
"a ogromno nekih neresnic o rivalski stranki, in tako uporabnike, ki ne poznajo resničnega položaja prepričala, da naj ne volijo za njih.",1
"Na drugi strani pa se v določenih državah izvaja poostreno pregledovanje objavljenih vsebin, kjer vse avtorje vsebin, ki pišejo proti državi in sistemu, ostro kaznujejo- ponavadi z zaporom.",1
"aj bi bila razvita in napredna država, vendar nam to prikazuje, kako so po drugi strani zaostali.S tem pa se tudi izgubi prvotni moto Wikipedie, ki temelji predvsem na tem, da lahko vsi obiskovalci dostopajo do vseh resničnih in neprikritih vsebin, ter jih tudi urejajo.",1
"dobra enciklopedija lahko stane okoli 80-100EUR ali tudi več.",1
"Je pa vsekakor pomembno, da se vsebine, ki so napačne, takoj popravijo, saj lahko v nasprotnem primeru pride do prebiranja napačnih informacij, kar lahko privede do raznoraznih problemov uporabnikov.",1
"rabnik.",1
"soke.",1
"Sam se čedalje bolj opiram na spletno enciklopedijo, ostale principe pa postopoma opuščam.",1
"u, lahko rečemo, da je Wikipedija uspešno prebrodila večino začetnih težav, in ji je vsekakor več kot uspešno uspelo združiti vse prednosti klasičnih enciklopedij, ter le-te z svojo brezplačnostjo ter prosto dostopnostjo celo preseči. Ampak kljub vsemu ne moremo mimo nekaj resnih težav predvsem vandaliziranja, ter splošne zanesljivosti informacij, zato je dobro, da se ob uporabljanju člankov z Wikipedije zavedamo, da navsezadnje gre za popolnoma odprt koncept ter jih tako vzamemo z vsaj malce rezerve.",1
"dija je prosta enciklopedija, ki jo soustvarjajo sodelavci z vsega sveta.",1
"m neverjetno ažurnost, ki ji ni para napram tiskanim oblikam enciklopedij, enormna baza uporabnikov pa poskrbi, da so pokrite tudi teme, ki bi drugače bile spregledane oz.",1
"besed: wiki in enciklopedija.",1
"ne internetne enciklopedije, kjer so članke pisali strokovnjaki. Projekt Wikipedia zdaj nadzoruje neprofitna organizacija Wikimedia Foundation, ki jo je ustvaril Jimmy Wales soustanovitelj Wikipedie.",1
"in natančnost.",1
"riji kasneje tega leta.",1
"e enciklopedije, katere članke so pisali strokovnjaki in so jih kasneje pregledali po uradnem postopku.",1
"plošnem ni obstajalo veliko pravil in Wikipedia je delovala neodvisno od Nupedie.",1
"oncept uporabe wiki-ja Ward Cunninghamovemu WikiWikiWeb ali Portland Pattern Repository-u.",1
"oglasov.",1
"ja na prvo mesto enciklopedij.",1
"objektivnost člankov.",1
"se izognili takšnim nevšečnostim je zelo zaželeno, da ob objavi določenih informacij na Wikipedijo navedemo naše vire oz.",1
"o cenzuro oz.",1
"ankih na njihovi listi. Nadalje- samo brisanje člankov je uporabnikom onemogočeno ter je omejeno le na administrativno osebje, in tudi to briše članke le izjemoma, se pravi v primerih, ko gre za zakonske ali druge nepredvidljive težave.",1
"postavlja vprašanje, kako zanesljiv vir informacij je Wikipedija, predvsem zaradi ti. »Self quality controla«.",1
"nih vprašanj, ki se zastavlja pri vsem konceptu Wikipedije, so avtorske pravice.",1
"praksi za nasproten pol copyrightu)Pod črto Wikipedijina vsebina je lahko distribuirana, kopirana ter modificirana pod pogojem, da nova verzija omogoča enake svoboščine drugim ter priznava avtorje originalnega članka(direktna povezava do originalnega članka).",1
"ray area.",1
"ih člankov ni potrebenega dovoljenja, če pa uporabniki naletijo na kakršne koli težave ter bi radi najprej slišali mnenja ostalih uporabnikov lahko uporabijo Talk page.",1
"i samem urejanju določenega članka, prav tako kot tudi pri ustvarjanju nove teme. Napisana so pravila, na kakšen način, torej v kakšni obliki naj bodo zapisani članki, ki jih bodisi urejamo, ali pa dodajamo čisto nove.",1
"stvarjanju novega članka na Wikipediji nimamo posebnih zahtev, kako točno naj izgleda končna podoba, vendar pa kljub vsemu ne moremo reči, da so članki neurejeni. Prav nasprotno.",1
"animiv je princip, da lahko članke ureja vsakdo, saj se na tak način lahko izgubi določena preglednost.",1
"vilom opažamo, da v njih ni določena oblika člankov.",1
"niku lahko zasledimo pravila, kako:Postopek objave nove teme je preprost in hiter.",1
", ponuja tudi povezave do zunanjih strani, povezave do slik, možnost pisanja matematičnih funkcij, dodajanje skritih komentarjev, galerije slik, razpredelnic ter sklicev.",1
"ako lahko na hitro dodamo nove teme v le nekaj hitrih korakih.",1
"di problematičen, saj lahko privede do raznih nepravilnih vpisov, ki so politično, rasno, reklamno ter kako drugače usmerjeni. Veliko ljudi zna to uporabiti kot orožje v svoj prid.",1
"šejo proti državi in sistemu, ostro kaznujejo- ponavadi z zaporom.",1
"di urejajo.",1
"rotnem primeru pride do prebiranja napačnih informacij, kar lahko privede do raznoraznih problemov uporabnikov.",1
"ja kmalu izgubili boj proti internetu in spletnim enciklopedijam, predvsem zaradi hitrega dostopa želenih informacij, ter cene, ki se ne more primerjati s cenami knjig, seminarjev, ter predvsem strokovne literature, katere cene so proti internetu kar visoke.",1
"ma opuščam.",1
"S stranjo Besedna vrsta se povezujejo naslednje strani:Prikazanih je 32 predmetov.",1
"Legenda: (tren) = primerjava s trenutno redakcijo, (prej) = primerjava s prejšnjo redakcijo, m = manjše urejanje.",1
"Samostálniški zaímek je samostalniška beseda, ki zamenjuje samostalnik in posredno poimenuje enoto stvarnosti. Tako kot samostalnikom, lahko tudi samostalniškim zaimkom določimo spol, število in sklon.",1
"Nekatere oblike poznajo vse tri spole (on, ona, ono), druge pa le moškega (nekdo) ali srednjega (nekaj).",1
"Ločimo:Osebni zaimek je lahko moškega, ženskega ali srednjega spola (on, ona, ono), le zaimka za 1. in 2. osebo ednine imata za vse spole enako obliko (jaz, ti).",1
"lje nadomestna.",1
"Osebni zaimek zaznamuje udeleženost v pogovoru (npr.",1
"jaz – govoreči, ti – ogovorjeni, on – neudeleženi).",1
"Ločimo tri oblike:Naslonske oblike se pojavljajo v rodilniku, dajalniku in tožilniku vseh števil (mêne – me, náju – naju, nàs – nas).",1
"Obstajajo tudi naglašene naslonske oblike, ki pa se uporabljajo redko, npr.",1
"na mé namesto name.",1
"Navezne oblike imajo naglas na predlogu (name, prednjo, zame, zate).",1
"Uporabljamo jih za tožilnik ednine vseh oseb ter 3. osebo dvojine in množine.",1
"atni zaimek je za vse spole, števila in osebe enak in nima imenovalniške oblike.",1
"Uporablja se tedaj, ko sta osebek in predmet (ali prislovno določilo) ista predmet ali stvar in pozna naslednje oblike:Zaimki tipa kdo so moškega spola (npr.",1
"nekdo, kdor, nihče), zaimki tipa kaj pa srednjega (nekaj, kar, nič).",1
"sklon.",1
"Osnova osebnih zaimkov je od rodilnika dalje nadomestna.",1
"in tožilniku vseh števil (mêne – me, náju – naju, nàs – nas).",1
"Osebni povratni zaimek je za vse spole, števila in osebe enak in nima imenovalniške oblike.",1
"oblike:Zaimki tipa kdo so moškega spola (npr.",1
"le zaimka za 1. in 2. osebo ednine imata za vse spole enako obliko (jaz, ti).",1
"logu (name, prednjo, zame, zate).",1
"Samostalnik (substantiv) je besedna vrsta, poimenuje osebe, živali, rastline, predmete in pojme.",1
"Skupaj s samostalniškim zaimkom in posamostaljeno pridevniško besedo sodi med samostalniške besede.",1
"Za razliko od pridevnika, ta stoji sam.",1
"Samostalniku lahko določimo spol (v slovenščini moški, ženski ali srednji: npr.",1
"korak, lipa, mesto), število (ednina, dvojina, množina), sklon, določnost (slovenski samostalniki so določni) in sklanjatev ter naglasni tip.",1
"vloge:Samostalnik se lahko veže s prilastkom (Danes je najdaljši dan v letu.) ali pa ima sam vlogo prilastka (Popil je vrč piva.).",1
"Edninski samostalniki imajo le edninsko obliko, dvojine in množine ni možno tvoriti. Mednje sodijo skupna, snovna in pojmovna imena, kolikor so edninska (npr.",1
"gospoda, železo, lepota).",1
"Množinski samostalnik je samostalnik, ki ima v množini tudi drugačen pomen (npr.",1
"ribe kot snovno ime, metuljnice kot ime za rastlinsko vrsto).",1
"a t. i. samomnožinski samostalnik (npr.",1
"možgani, Vevče, samomnožinska je tudi oblika ljudje).",1
"določni) in sklanjatev ter naglasni tip.",1
"V stavku lahko ima samostalnik naslednje skladenjske vloge:Samostalnik se lahko veže s prilastkom (Danes je najdaljši dan v letu.) ali pa ima sam vlogo prilastka (Popil je vrč piva.).",1
"me, metuljnice kot ime za rastlinsko vrsto).",1
"Kadar pa ima samostalnik le množinsko obliko, gre za t. i. samomnožinski samostalnik (npr.",1
"k, lipa, mesto), število (ednina, dvojina, množina), sklon, določnost (slovenski samostalniki so določni) in sklanjatev ter naglasni tip.",1
"ožinski samostalnik je samostalnik, ki ima v množini tudi drugačen pomen (npr.",1
"Podredje je zveza dveh stavkov večstavčne povedi, ki sta povezana podredno; en stavek je neodvisen in ga imenujemo glavni (nadrejeni) stavek, drug stavek pa je odvisen od glavnega, zato ga imenujemo odvisni stavek (odvisnik).",1
"Odvisni stavek opravlja vlogo stavčnega člena.",1
"Po njem se vprašamo z ustrezno vprašalnico in nadrednim stavkom (primer: Odšel je, ker je bilo že pozno.",1
"– Zakaj je odšel?).",1
"Med odvisnim in glavnim stavkom brez izjeme zapisujemo vejico.",1
"čimPodredje je zveza dveh stavkov večstavčne povedi, ki sta povezana podredno; en stavek je neodvisen in ga imenujemo glavni (nadrejeni) stavek, drug stavek pa je odvisen od glavnega, zato ga imenujemo odvisni stavek (odvisnik).",1
"ed čimPodredje je zveza dveh stavkov večstavčne povedi, ki sta povezana podredno; en stavek je neodvisen in ga imenujemo glavni (nadrejeni) stavek, drug stavek pa je odvisen od glavnega, zato ga imenujemo odvisni stavek (odvisnik).",1
"govorni strani, kjer si lahko pogledate tudi sporočila, ki so mu bila poslana).",1
"t.",1
"Stran opisuje različne načine, kako lahko glede različnih zadev v zvezi z Wikipedijo navežete stik z nami.Če potrebujete kakršnokoli pomoč pri uporabi vmesnika Wikipedije ali urejanju člankov ali imate vprašanje o delovanju strani na splošno, lahko postavite vprašanje članom skupnosti na strani Wikipedija:Forum za pomoč ali na osrednji strani za razpravo, Wikipedija:Pod lipo.",1
"Z vprašanji zaupne narave se lahko obrnete na e-naslov info-slwikimedia.",1
"predstavnika za stike z javnostmi prek e-poštnega naslova jpolajnar.",1
"wikigmail.",1
"com ali neposredno na tiskovni urad Fundacije Wikimedia.",1
"Wikipedija ne sodeluje v izmenjavah povezav ali podobnih iniciativah.",1
"Če ste predstavnik ustanove, ki si deli poslanstvo širjenja znanja z gibanjem Wikimedije, in bi želela sodelovati z nami, obiščite projekt GLAM (samo v angleščini in nekaterih drugih svetovnih jezikih).",1
"Gradivo je prosto dostopno in objavljeno pod pogoji dovoljenj Creative Commons-BY-SA 3.0 in dovoljenja GNU za rabo proste dokumentacije.",1
"Izjema so nekatere avtorsko zaščitene slike v člankih, za podatke o pogojih uporabe posamezne slike kliknite nanjo.",1
"Za več informacij glejte Wikipedija:Avtorske pravice in Pogoje uporabe.",1
"Če ste lastnik gradiva, ki ga je nekdo v Wikipediji objavil brez vašega dovoljenja, lahko to po e-pošti sporočite našim prostovoljcem na e-naslov permissions-slwikimedia.",1
"izbris vsebine, ki krši vaše avtorske pravice, lahko podate tudi na strani Wikipedija:Prošnje za administratorsko pomoč, vendar bo (v nasprotju z e-pošto) taka prošnja vidna vsem in ne bo zaupna.",1
"Če želite prispevati svoje avtorsko delo, ki je že objavljeno kje drugje, prosimo, sledite navodilom na strani WP:DOKAZILO in pošljite e-pismo na naslov permissions-slwikimedia.",1
"ustvarili. Svoje stališče lahko pojasnite na javni pogovorni strani tistega članka.",1
"Večja urejanja vsebine o sebi zaradi težav z navzkrižjem interesov niso zaželena (za več informacij o tem si preberite smernico o biografijah živečih oseb).",1
"Z vprašanji ali pritožbami zaupne narave pišite izkušenejšim prostovoljcem na e-naslov info-slwikimedia.",1
"Wikipedija nima uredništva.",1
"je.",1
"ega predstavnika za stike z javnostmi prek e-poštnega naslova jpolajnar.",1
"ete.",1
"za izbris vsebine, ki krši vaše avtorske pravice, lahko podate tudi na strani Wikipedija:Prošnje za administratorsko pomoč, vendar bo (v nasprotju z e-pošto) taka prošnja vidna vsem in ne bo zaupna.",1
"iki ustvarili. Svoje stališče lahko pojasnite na javni pogovorni strani tistega članka.",1
"jenje.",1
"alnega predstavnika za stike z javnostmi prek e-poštnega naslova jpolajnar.",1
"bujete.",1
"vo za izbris vsebine, ki krši vaše avtorske pravice, lahko podate tudi na strani Wikipedija:Prošnje za administratorsko pomoč, vendar bo (v nasprotju z e-pošto) taka prošnja vidna vsem in ne bo zaupna.",1
"obliki ustvarili. Svoje stališče lahko pojasnite na javni pogovorni strani tistega članka.",1
"ašanje članom skupnosti na strani Wikipedija:Forum za pomoč ali na osrednji strani za razpravo, Wikipedija:Pod lipo.",1
"Če ste novinar/-ka, se obrnite na slovenskega regionalnega predstavnika za stike z javnostmi prek e-poštnega naslova jpolajnar.",1
"ja znanja z gibanjem Wikimedije, in bi želela sodelovati z nami, obiščite projekt GLAM (samo v angleščini in nekaterih drugih svetovnih jezikih).",1
"Vsebina Wikipedije je prosto na razpolago vsaknomur, posebnega dovoljenja za njeno uporabo ne potrebujete.",1
"informacij glejte Wikipedija:Avtorske pravice in Pogoje uporabe.",1
"Zahtevo za izbris vsebine, ki krši vaše avtorske pravice, lahko podate tudi na strani Wikipedija:Prošnje za administratorsko pomoč, vendar bo (v nasprotju z e-pošto) taka prošnja vidna vsem in ne bo zaupna.",1
"rugje, prosimo, sledite navodilom na strani WP:DOKAZILO in pošljite e-pismo na naslov permissions-slwikimedia.",1
"Če menite, da je članek o vas ali vaši organizaciji nepopoln ali netočen, so najboljši naslov wikipedisti, ki so članek v sedanji obliki ustvarili. Svoje stališče lahko pojasnite na javni pogovorni strani tistega članka.",1
"ožbami zaupne narave pišite izkušenejšim prostovoljcem na e-naslov info-slwikimedia.",1
"Če potrebujete kakršnokoli pomoč pri uporabi vmesnika Wikipedije ali urejanju člankov ali imate vprašanje o delovanju strani na splošno, lahko postavite vprašanje članom skupnosti na strani Wikipedija:Forum za pomoč ali na osrednji strani za razpravo, Wikipedija:Pod lipo.",1
"tike z javnostmi prek e-poštnega naslova jpolajnar.",1
"i na splošno, lahko postavite vprašanje članom skupnosti na strani Wikipedija:Forum za pomoč ali na osrednji strani za razpravo, Wikipedija:Pod lipo.",1
"pne narave se lahko obrnete na e-naslov info-slwikimedia.",1
"vnih jezikih).",1
"azpolago vsaknomur, posebnega dovoljenja za njeno uporabo ne potrebujete.",1
"našim prostovoljcem na e-naslov permissions-slwikimedia.",1
"netočen, so najboljši naslov wikipedisti, ki so članek v sedanji obliki ustvarili. Svoje stališče lahko pojasnite na javni pogovorni strani tistega članka.",1
"ne potrebujete.",1
"rg.",1
"sto dostopno in objavljeno pod pogoji dovoljenj Creative Commons-BY-SA 3.0 in dovoljenja GNU za rabo proste dokumentacije.",1
"ki krši vaše avtorske pravice, lahko podate tudi na strani Wikipedija:Prošnje za administratorsko pomoč, vendar bo (v nasprotju z e-pošto) taka prošnja vidna vsem in ne bo zaupna.",1
"e stališče lahko pojasnite na javni pogovorni strani tistega članka.",1
"na javni pogovorni strani tistega članka.",1
"Pridévnik ali adjektív je pregibna beseda, ki izraža kakovost (lep, mlad, pravi), mero oziroma količino (majhen), vrsto (zadnji) ali svojino (očetov) in spada med pridevniške besede.",1
"Pridevniku lahko praviloma določimo sklon, spol in število, ki se ujema s samostalnikom, na katerega se pridevnik nanaša.",1
"V manjšini so pridevniki, ki se ne pregibajo z glasovnimi končnicami (npr.",1
"lila krilo, lila cvet).",1
"ela božja) in ob zaimkih (jaz sam) lahko opravlja tudi vlogo desnega prilastka, ob pomožniku pa se prevrača v povedkovnik in opravlja vlogo povedkovega prilastka (Sava teče motna.).",1
"Glede na vprašalnico ločimo:Pridevniki se po navadi ujemajo s samostalniško besedo v spolu, sklonu in številu (na primer ljubezniv, ljubeznivega).",1
"Nekateri pridevniki pa se ne pregibajo z glasovnimi končnicami in ostajajo v vseh oblikah enaki (na primer poceni --, lila --).",1
", imajo v imenovalniku ednine in tožilniku, kadar je enak imenovalniku, poleg neglasovne končnice še končnico -i za določnost (npr.",1
"ljubezniv, ljubeznivi).",1
"Nedoločna oblika se uporablja pri predmetih/dogodkih/stanjih, ki jih prvič opisujemo, ter ob besedi ```vsak```.",1
"Določna oblika pa se uporablja v primerih, ko govorimo o že prej omenjeni zadevi, lastnih imenih (Aleksander Veliki), ob kazalnih in svojilnih zaimkih ter za vrstnimi števniki (prvi delovni dan).",1
"vnikom moškega spola ednine v imenovalniku (in pri samostalnikih s kategorijo neživosti še v tožilniku) doda -i (mlad – mladi, ponoven – ponovni ...), včasih se spremeni tudi mesto in/ali vrsta naglasa (stàr – stári, dêbel – debéli, vêlik – velíki ...) ali pa celo osnova (majhen – mali).",1
"Svojilni pridevniki, števniki ter primerniki in presežniki, so že po definiciji določni (npr.",1
"oma količino (majhen), vrsto (zadnji) ali svojino (očetov) in spada med pridevniške besede.",1
"u pa se prevrača v povedkovnik in opravlja vlogo povedkovega prilastka (Sava teče motna.).",1
"nčnice še končnico -i za določnost (npr.",1
"v tožilniku) doda -i (mlad – mladi, ponoven – ponovni ...), včasih se spremeni tudi mesto in/ali vrsta naglasa (stàr – stári, dêbel – debéli, vêlik – velíki ...) ali pa celo osnova (majhen – mali).",1
"2]Glede na vprašalnico ločimo:Pridevniki se po navadi ujemajo s samostalniško besedo v spolu, sklonu in številu (na primer ljubezniv, ljubeznivega).",1
